id,time,latitude,longitude,depth,sea_water_temperature
,UTC,degrees_north,degrees_east,m,degree_C
118440672,2011-09-25T10:02:00Z,43.2802,-67.3762,1.0,NaN
118440672,2011-09-25T10:31:00Z,43.2725,-67.3767,1.0,NaN
118440672,2011-09-25T11:02:00Z,43.2658,-67.379,1.0,NaN
118440672,2011-09-25T11:32:00Z,43.2618,-67.3818,1.0,NaN
118440672,2011-09-25T12:01:00Z,43.26,-67.3848,1.0,NaN
118440672,2011-09-25T13:31:00Z,43.2637,-67.3964,1.0,NaN
118440672,2011-09-25T15:32:00Z,43.2986,-67.4204,1.0,NaN
118440672,2011-09-25T16:02:00Z,43.3054,-67.4232,1.0,NaN
118440672,2011-09-25T16:31:00Z,43.311,-67.4256,1.0,NaN
118440672,2011-09-25T17:02:00Z,43.3159,-67.4284,1.0,NaN
118440672,2011-09-25T17:32:00Z,43.3199,-67.4266,1.0,NaN
118440672,2011-09-25T18:01:00Z,43.3213,-67.4224,1.0,NaN
118440672,2011-09-25T19:02:00Z,43.3283,-67.4176,1.0,NaN
118440672,2011-09-25T19:31:00Z,43.3233,-67.4082,1.0,NaN
118440672,2011-09-25T20:02:00Z,43.3172,-67.401,1.0,NaN
118440672,2011-09-25T22:31:00Z,43.2711,-67.3747,1.0,NaN
118440672,2011-09-26T00:01:00Z,43.2571,-67.3816,1.0,NaN
118440672,2011-09-26T01:31:00Z,43.2586,-67.3901,1.0,NaN
118440672,2011-09-26T02:02:00Z,43.2619,-67.3946,1.0,NaN
118440672,2011-09-26T02:32:00Z,43.2676,-67.3988,1.0,NaN
118440672,2011-09-26T04:02:00Z,43.2959,-67.4094,1.0,NaN
118440672,2011-09-26T05:02:00Z,43.31,-67.4091,1.0,NaN
118440672,2011-09-26T05:32:00Z,43.3137,-67.407,1.0,NaN
118440672,2011-09-26T06:01:00Z,43.3168,-67.4046,1.0,NaN
118440672,2011-09-26T07:31:00Z,43.3078,-67.3913,1.0,NaN
118440672,2011-09-26T08:02:00Z,43.3002,-67.3858,1.0,NaN
118440672,2011-09-26T08:32:00Z,43.291,-67.3807,1.0,NaN
118440672,2011-09-26T09:01:00Z,43.281,-67.3763,1.0,NaN
118440672,2011-09-26T09:33:00Z,43.27,-67.374,1.0,NaN
118440672,2011-09-26T10:31:00Z,43.2523,-67.3716,1.0,NaN
118440672,2011-09-26T11:02:00Z,43.2451,-67.3716,1.0,NaN
118440672,2011-09-26T13:02:00Z,43.23,-67.3805,1.0,NaN
118440672,2011-09-26T14:32:00Z,43.2431,-67.3959,1.0,NaN
118440672,2011-09-26T15:32:00Z,43.2675,-67.4067,1.0,NaN
118440672,2011-09-26T16:02:00Z,43.2795,-67.4101,1.0,NaN
118440672,2011-09-26T18:01:00Z,43.3108,-67.406,1.0,NaN
118440672,2011-09-26T19:02:00Z,43.3143,-67.3971,1.0,NaN
118440672,2011-09-26T20:02:00Z,43.3036,-67.3778,1.0,NaN
118440672,2011-09-26T20:32:00Z,43.2945,-67.3664,1.0,NaN
118440672,2011-09-26T21:32:00Z,43.2691,-67.3453,1.0,NaN
118440672,2011-09-26T22:02:00Z,43.2537,-67.3402,1.0,NaN
118440672,2011-09-26T23:02:00Z,43.2236,-67.3376,1.0,NaN
118440672,2011-09-27T01:02:00Z,43.1956,-67.3526,1.0,NaN
118440672,2011-09-27T01:31:00Z,43.2011,-67.3625,1.0,NaN
118440672,2011-09-27T03:01:00Z,43.2324,-67.3902,1.0,NaN
118440672,2011-09-27T03:32:00Z,43.2432,-67.396,1.0,NaN
118440672,2011-09-27T04:31:00Z,43.2668,-67.4056,1.0,NaN
118440672,2011-09-27T06:01:00Z,43.297,-67.4034,1.0,NaN
118440672,2011-09-27T07:02:00Z,43.3014,-67.3929,1.0,NaN
118440672,2011-09-27T08:02:00Z,43.2962,-67.375,1.0,NaN
118440672,2011-09-27T09:32:00Z,43.2585,-67.3387,1.0,NaN
118440672,2011-09-27T10:02:00Z,43.2429,-67.3299,1.0,NaN
118440672,2011-09-27T11:02:00Z,43.2119,-67.3167,1.0,NaN
118440672,2011-09-27T11:32:00Z,43.1966,-67.3142,1.0,NaN
118440672,2011-09-27T12:01:00Z,43.1828,-67.3149,1.0,NaN
118440672,2011-09-27T12:32:00Z,43.1748,-67.3204,1.0,NaN
118440672,2011-09-27T13:31:00Z,43.1793,-67.3383,1.0,NaN
118440672,2011-09-27T15:01:00Z,43.2064,-67.3631,1.0,NaN
118440672,2011-09-27T15:32:00Z,43.2184,-67.3716,1.0,NaN
118440672,2011-09-27T16:31:00Z,43.2427,-67.3834,1.0,NaN
118440672,2011-09-27T18:01:00Z,43.2839,-67.3864,1.0,NaN
118440672,2011-09-27T18:32:00Z,43.2925,-67.3829,1.0,NaN
118440672,2011-09-27T19:02:00Z,43.2982,-67.3778,1.0,NaN
118440672,2011-09-27T19:31:00Z,43.3002,-67.3681,1.0,NaN
118440672,2011-09-27T20:02:00Z,43.299,-67.356,1.0,NaN
118440672,2011-09-27T21:01:00Z,43.2823,-67.3283,1.0,NaN
118440672,2011-09-27T22:02:00Z,43.2546,-67.3057,1.0,NaN
118440672,2011-09-27T22:31:00Z,43.2373,-67.2971,1.0,NaN
118440672,2011-09-28T01:02:00Z,43.17,-67.3025,1.0,NaN
118440672,2011-09-28T02:32:00Z,43.1853,-67.3406,1.0,NaN
118440672,2011-09-28T03:01:00Z,43.1971,-67.355,1.0,NaN
118440672,2011-09-28T04:31:00Z,43.2422,-67.3856,1.0,NaN
118440672,2011-09-28T06:32:00Z,43.3014,-67.3984,1.0,NaN
118440672,2011-09-28T08:32:00Z,43.3595,-67.3839,1.0,NaN
118440672,2011-09-28T11:02:00Z,43.3301,-67.3168,1.0,NaN
118440672,2011-09-28T12:32:00Z,43.3048,-67.2931,1.0,NaN
118440672,2011-09-28T13:31:00Z,43.292,-67.28,1.0,NaN
118440672,2011-09-28T14:02:00Z,43.2872,-67.2752,1.0,NaN
118440672,2011-09-28T15:01:00Z,43.2807,-67.2676,1.0,NaN
118440672,2011-09-28T17:02:00Z,43.2994,-67.2902,1.0,NaN
118440672,2011-09-28T22:31:00Z,43.3772,-67.2235,1.0,NaN
118440672,2011-09-29T00:32:00Z,43.3426,-67.1557,1.0,NaN
118440672,2011-09-29T01:02:00Z,43.3317,-67.1466,1.0,NaN
118440672,2011-09-29T03:01:00Z,43.3129,-67.1335,1.0,NaN
118440672,2011-09-29T06:32:00Z,43.3642,-67.1773,1.0,NaN
118440672,2011-09-29T07:31:00Z,43.3984,-67.1923,1.0,NaN
118440672,2011-09-29T09:32:00Z,43.4535,-67.1917,1.0,NaN
118440672,2011-09-29T12:01:00Z,43.4595,-67.1499,1.0,NaN
118440672,2011-09-29T12:32:00Z,43.4533,-67.1394,1.0,NaN
118440672,2011-09-29T13:31:00Z,43.4362,-67.1254,1.0,NaN
118440672,2011-09-29T18:32:00Z,43.4297,-67.2219,1.0,NaN
118440672,2011-09-29T23:02:00Z,43.4618,-67.3102,1.0,NaN
118440672,2011-09-30T03:32:00Z,43.4109,-67.2699,1.0,NaN
118440672,2011-09-30T05:02:00Z,43.3996,-67.2653,1.0,NaN
118440672,2011-09-30T07:02:00Z,43.3995,-67.2865,1.0,NaN
118440672,2011-09-30T10:31:00Z,43.4071,-67.3176,1.0,NaN
118440672,2011-09-30T10:45:00Z,43.4071,-67.3176,-1.0,NaN
118440672,2011-09-30T12:32:00Z,43.3797,-67.285,-1.0,NaN
118440672,2011-09-30T14:32:00Z,43.3486,-67.252,1.0,NaN
118440672,2011-09-30T14:45:00Z,43.3486,-67.252,-1.0,NaN
118440672,2011-09-30T15:32:00Z,43.3302,-67.2301,-1.0,NaN
118440672,2011-09-30T17:32:00Z,43.3208,-67.22,1.0,NaN
118440672,2011-09-30T17:39:00Z,43.3208,-67.22,-1.0,NaN
118440672,2011-09-30T21:32:00Z,43.3801,-67.2606,-1.0,NaN
118440672,2011-09-30T23:32:00Z,43.3991,-67.2339,-1.0,NaN
118440672,2011-10-01T00:01:00Z,43.3988,-67.2203,-1.0,NaN
118440672,2011-10-01T02:32:00Z,43.3628,-67.1323,1.0,NaN
118440672,2011-10-01T02:39:00Z,43.3628,-67.1323,-1.0,NaN
118440672,2011-10-01T05:32:00Z,43.3392,-67.1194,1.0,NaN
118440672,2011-10-01T05:39:00Z,43.3392,-67.1194,-1.0,NaN
118440672,2011-10-01T06:32:00Z,43.3511,-67.1332,1.0,NaN
118440672,2011-10-01T06:46:00Z,43.3511,-67.1332,-1.0,NaN
118440672,2011-10-01T08:02:00Z,43.3806,-67.1541,-1.0,NaN
118440672,2011-10-01T08:32:00Z,43.3932,-67.1639,-1.0,NaN
118440672,2011-10-01T09:32:00Z,43.4222,-67.1757,-1.0,NaN
118440672,2011-10-01T11:32:00Z,43.4557,-67.1803,1.0,NaN
118440672,2011-10-01T11:39:00Z,43.4557,-67.1803,-1.0,NaN
118440672,2011-10-01T13:02:00Z,43.4591,-67.1648,1.0,NaN
118440672,2011-10-01T13:15:00Z,43.4591,-67.1648,-1.0,NaN
118440672,2011-10-01T15:32:00Z,43.434,-67.1279,-1.0,NaN
118440672,2011-10-01T17:32:00Z,43.4141,-67.1343,-1.0,NaN
118440672,2011-10-01T19:31:00Z,43.4322,-67.1705,-1.0,NaN
118440672,2011-10-01T21:01:00Z,43.4547,-67.1988,-1.0,NaN
118440672,2011-10-01T21:32:00Z,43.4626,-67.2076,1.0,NaN
118440672,2011-10-01T21:39:00Z,43.4626,-67.2076,-1.0,NaN
118440672,2011-10-01T22:31:00Z,43.4728,-67.2172,-1.0,NaN
118440672,2011-10-02T01:02:00Z,43.4648,-67.2103,1.0,NaN
118440672,2011-10-02T01:15:00Z,43.4648,-67.2103,-1.0,NaN
118440672,2011-10-02T01:31:00Z,43.4564,-67.2046,1.0,NaN
118440672,2011-10-02T01:38:00Z,43.4564,-67.2046,-1.0,NaN
118440672,2011-10-02T03:01:00Z,43.4293,-67.1888,-1.0,NaN
118440672,2011-10-02T04:15:00Z,43.4072,-67.1787,-1.0,NaN
118440672,2011-10-02T04:31:00Z,43.3955,-67.1771,-1.0,NaN
118440672,2011-10-02T05:32:00Z,43.3793,-67.1829,-1.0,NaN
118440672,2011-10-02T07:02:00Z,43.3748,-67.2126,-1.0,NaN
118440672,2011-10-02T08:02:00Z,43.3838,-67.2376,-1.0,NaN
118440672,2011-10-02T08:45:00Z,43.3886,-67.2493,-1.0,NaN
118440672,2011-10-02T09:39:00Z,43.4014,-67.2717,-1.0,NaN
118440672,2011-10-02T10:02:00Z,43.4068,-67.2815,-1.0,NaN
118440672,2011-10-02T11:32:00Z,43.4208,-67.2983,-1.0,NaN
118440672,2011-10-02T12:01:00Z,43.4215,-67.2968,-1.0,NaN
118440672,2011-10-02T13:09:00Z,43.4147,-67.2898,-1.0,NaN
118440672,2011-10-02T18:39:00Z,43.3289,-67.255,-1.0,NaN
118440672,2011-10-02T23:32:00Z,43.3868,-67.3909,-1.0,NaN
118440672,2011-10-03T04:17:00Z,43.3645,-67.3266,-1.0,NaN
118440672,2011-10-03T06:08:00Z,43.325,-67.295,-1.0,NaN
118440672,2011-10-03T07:09:00Z,43.3115,-67.2977,-1.0,NaN
118440672,2011-10-03T09:01:00Z,43.3119,-67.3311,-1.0,NaN
118440672,2011-10-03T13:15:00Z,43.3578,-67.3587,-1.0,NaN
118440672,2011-10-03T14:09:00Z,43.3521,-67.3395,-1.0,NaN
118440672,2011-10-03T14:32:00Z,43.3476,-67.3261,-1.0,NaN
118440672,2011-10-03T17:02:00Z,43.3044,-67.266,-1.0,NaN
118440672,2011-10-03T18:32:00Z,43.2826,-67.2488,-1.0,NaN
118440672,2011-10-03T19:31:00Z,43.2735,-67.2485,-1.0,NaN
118440672,2011-10-03T20:32:00Z,43.2708,-67.2563,-1.0,NaN
118440672,2011-10-03T21:46:00Z,43.2777,-67.2676,-1.0,NaN
118440672,2011-10-03T22:02:00Z,43.2823,-67.2731,-1.0,NaN
118440672,2011-10-03T22:31:00Z,43.2899,-67.2796,-1.0,NaN
118440672,2011-10-03T23:16:00Z,43.2992,-67.2825,-1.0,NaN
118440672,2011-10-04T02:32:00Z,43.2862,-67.2374,-1.0,NaN
118440672,2011-10-04T03:01:00Z,43.276,-67.2316,-1.0,NaN
118440672,2011-10-04T03:32:00Z,43.2647,-67.2265,-1.0,NaN
118440672,2011-10-04T04:02:00Z,43.2537,-67.2229,-1.0,NaN
118440672,2011-10-04T05:02:00Z,43.2338,-67.2192,-1.0,NaN
118440672,2011-10-04T07:31:00Z,43.2277,-67.2308,-1.0,NaN
118440672,2011-10-04T09:15:00Z,43.248,-67.2367,-1.0,NaN
118440672,2011-10-04T09:46:00Z,43.2558,-67.2406,-1.0,NaN
118440672,2011-10-04T11:32:00Z,43.2925,-67.2495,-1.0,NaN
118440672,2011-10-04T12:08:00Z,43.3025,-67.249,-1.0,NaN
118440672,2011-10-04T13:02:00Z,43.3163,-67.2382,-1.0,NaN
118440672,2011-10-04T13:31:00Z,43.3176,-67.2298,-1.0,NaN
118440672,2011-10-04T14:03:00Z,43.3151,-67.2216,-1.0,NaN
118440672,2011-10-04T18:01:00Z,43.2671,-67.1899,-1.0,NaN
118440672,2011-10-04T23:39:00Z,43.3476,-67.2144,-1.0,NaN
118440672,2011-10-05T00:01:00Z,43.3601,-67.211,-1.0,NaN
118440672,2011-10-05T01:38:00Z,43.3888,-67.1911,-1.0,NaN
118440672,2011-10-05T02:02:00Z,43.3939,-67.1821,-1.0,NaN
118440672,2011-10-05T03:32:00Z,43.3957,-67.149,-1.0,NaN
118440672,2011-10-05T04:09:00Z,43.3904,-67.139,-1.0,NaN
118440672,2011-10-05T04:38:00Z,43.3834,-67.1297,-1.0,NaN
118440672,2011-10-05T05:02:00Z,43.3748,-67.1225,-1.0,NaN
118440672,2011-10-05T06:10:00Z,43.3571,-67.1135,-1.0,NaN
118440672,2011-10-05T06:32:00Z,43.3492,-67.11,-1.0,NaN
118440672,2011-10-05T11:09:00Z,43.3604,-67.1522,-1.0,NaN
118440672,2011-10-05T11:39:00Z,43.3683,-67.1629,-1.0,NaN
118440672,2011-10-05T13:02:00Z,43.3949,-67.1909,-1.0,NaN
118440672,2011-10-05T16:09:00Z,43.4288,-67.2054,-1.0,NaN
118440672,2011-10-05T16:38:00Z,43.4267,-67.2041,-1.0,NaN
118440672,2011-10-05T17:02:00Z,43.4225,-67.2012,-1.0,NaN
118440672,2011-10-05T23:02:00Z,43.3832,-67.2137,-1.0,NaN
118440672,2011-10-06T01:02:00Z,43.4018,-67.2479,-1.0,NaN
118440672,2011-10-06T02:45:00Z,43.4167,-67.264,-1.0,NaN
118440672,2011-10-06T03:15:00Z,43.4174,-67.2658,-1.0,NaN
118440672,2011-10-06T07:33:00Z,43.3806,-67.2306,-1.0,NaN
118440672,2011-10-06T11:39:00Z,43.3654,-67.2597,-1.0,NaN
118440672,2011-10-06T12:32:00Z,43.3752,-67.2733,-1.0,NaN
118440672,2011-10-06T17:02:00Z,43.4227,-67.2785,-1.0,NaN
118440672,2011-10-06T17:32:00Z,43.4213,-67.2708,-1.0,NaN
118440672,2011-10-06T21:01:00Z,43.3784,-67.2185,-1.0,NaN
118440672,2011-10-07T01:45:00Z,43.3738,-67.2767,-1.0,NaN
118440672,2011-10-07T05:09:00Z,43.4163,-67.3138,-1.0,NaN
118440672,2011-10-07T07:09:00Z,43.4211,-67.2993,-1.0,NaN
118440672,2011-10-07T12:01:00Z,43.3941,-67.2451,-1.0,NaN
118440672,2011-10-07T12:32:00Z,43.3934,-67.251,-1.0,NaN
118440672,2011-10-07T15:46:00Z,43.411,-67.3022,-1.0,NaN
118440672,2011-10-07T16:15:00Z,43.4153,-67.311,-1.0,NaN
118440672,2011-10-07T19:02:00Z,43.4281,-67.3206,-1.0,NaN
118440672,2011-10-07T19:31:00Z,43.4245,-67.3144,-1.0,NaN
118440672,2011-10-07T20:39:00Z,43.4152,-67.3066,-1.0,NaN
118440672,2011-10-07T21:01:00Z,43.4118,-67.3061,-1.0,NaN
118440672,2011-10-07T22:38:00Z,43.409,-67.304,-1.0,NaN
118440672,2011-10-08T02:32:00Z,43.4195,-67.3151,-1.0,NaN
118440672,2011-10-08T05:02:00Z,43.4267,-67.3359,-1.0,NaN
118440672,2011-10-08T06:15:00Z,43.4329,-67.3392,-1.0,NaN
118440672,2011-10-08T06:32:00Z,43.4357,-67.3366,-1.0,NaN
118440672,2011-10-08T07:38:00Z,43.4349,-67.3194,-1.0,NaN
118440672,2011-10-08T08:16:00Z,43.4307,-67.3109,-1.0,NaN
118440672,2011-10-08T10:31:00Z,43.4076,-67.2809,-1.0,NaN
118440672,2011-10-08T11:02:00Z,43.4065,-67.2763,-1.0,NaN
118440672,2011-10-08T16:45:00Z,43.423,-67.3062,-1.0,NaN
118440672,2011-10-08T21:01:00Z,43.4108,-67.2856,-1.0,NaN
118440672,2011-10-08T22:31:00Z,43.3965,-67.2675,-1.0,NaN
118440672,2011-10-09T01:09:00Z,43.3846,-67.2452,-1.0,NaN
118440672,2011-10-09T04:31:00Z,43.3957,-67.2752,-1.0,NaN
118440672,2011-10-09T05:16:00Z,43.3986,-67.2784,-1.0,NaN
118440672,2011-10-09T06:39:00Z,43.4032,-67.2779,-1.0,NaN
118440672,2011-10-09T07:09:00Z,43.4007,-67.2707,-1.0,NaN
118440672,2011-10-09T07:38:00Z,43.3964,-67.2627,-1.0,NaN
118440672,2011-10-09T11:45:00Z,43.3532,-67.1958,-1.0,NaN
118440672,2011-10-09T12:46:00Z,43.3482,-67.1863,-1.0,NaN
118440672,2011-10-09T13:45:00Z,43.3503,-67.1768,-1.0,NaN
118440672,2011-10-10T03:01:00Z,43.3307,-66.9975,-1.0,NaN
118440672,2011-10-10T04:45:00Z,43.3432,-66.9875,-1.0,NaN
118440672,2011-10-10T05:32:00Z,43.3431,-66.9899,-1.0,NaN
118440672,2011-10-10T08:09:00Z,43.3478,-66.9958,-1.0,NaN
118440672,2011-10-10T11:32:00Z,43.3382,-66.9435,-1.0,NaN
118440672,2011-10-10T14:02:00Z,43.3415,-66.8989,-1.0,NaN
118440672,2011-10-10T17:02:00Z,43.3458,-66.8833,-1.0,NaN
118440672,2011-10-10T18:08:00Z,43.3465,-66.8862,-1.0,NaN
118440672,2011-10-10T19:09:00Z,43.3443,-66.8884,-1.0,NaN
118440672,2011-10-10T22:02:00Z,43.3289,-66.8581,-1.0,NaN
118440672,2011-10-11T01:02:00Z,43.3159,-66.8062,-1.0,NaN
118440672,2011-10-11T05:32:00Z,43.3576,-66.8233,-1.0,NaN
118440672,2011-10-11T08:45:00Z,43.346,-66.8304,-1.0,NaN
118440672,2011-10-11T09:32:00Z,43.3357,-66.8245,-1.0,NaN
118440672,2011-10-11T11:32:00Z,43.3055,-66.821,-1.0,NaN
118440672,2011-10-11T12:46:00Z,43.295,-66.8286,-1.0,NaN
118440672,2011-10-11T13:31:00Z,43.2904,-66.8398,-1.0,NaN
118440672,2011-10-11T17:09:00Z,43.3198,-66.8906,-1.0,NaN
118440672,2011-10-11T19:31:00Z,43.3364,-66.9197,-1.0,NaN
118440672,2011-10-11T20:39:00Z,43.3338,-66.9187,-1.0,NaN
118440672,2011-10-11T22:09:00Z,43.3188,-66.9112,-1.0,NaN
118440672,2011-10-11T22:31:00Z,43.3121,-66.9067,-1.0,NaN
118440672,2011-10-11T23:32:00Z,43.3006,-66.8971,-1.0,NaN
118440672,2011-10-12T00:32:00Z,43.2861,-66.8916,-1.0,NaN
118440672,2011-10-12T05:32:00Z,43.2887,-66.9339,-1.0,NaN
118440672,2011-10-12T08:16:00Z,43.3166,-66.9813,-1.0,NaN
118440672,2011-10-12T09:01:00Z,43.3166,-66.994,-1.0,NaN
118440672,2011-10-12T12:01:00Z,43.3282,-67.004,-1.0,NaN
118440672,2011-10-12T12:32:00Z,43.327,-67.001,-1.0,NaN
118440672,2011-10-12T13:02:00Z,43.3272,-66.9999,-1.0,NaN
118440672,2011-10-12T14:45:00Z,43.3332,-67.0067,-1.0,NaN
118440672,2011-10-12T17:32:00Z,43.3717,-67.0454,-1.0,NaN
118440672,2011-10-12T18:32:00Z,43.3875,-67.0659,-1.0,NaN
118440672,2011-10-12T19:02:00Z,43.3955,-67.0766,-1.0,NaN
118440672,2011-10-12T19:31:00Z,43.4032,-67.0875,-1.0,NaN
118440672,2011-10-12T21:08:00Z,43.4235,-67.1154,-1.0,NaN
118440672,2011-10-13T00:03:00Z,43.4426,-67.1442,-1.0,NaN
118440672,2011-10-13T01:09:00Z,43.4498,-67.1396,-1.0,NaN
118440672,2011-10-13T01:38:00Z,43.4529,-67.1394,-1.0,NaN
118440672,2011-10-13T03:01:00Z,43.4664,-67.1409,-1.0,NaN
118440672,2011-10-13T03:32:00Z,43.4726,-67.1433,-1.0,NaN
118440672,2011-10-13T06:39:00Z,43.5133,-67.1986,-1.0,NaN
118440672,2011-10-13T08:09:00Z,43.5331,-67.225,-1.0,NaN
118440672,2011-10-13T09:08:00Z,43.5399,-67.2402,-1.0,NaN
118440672,2011-10-13T09:39:00Z,43.5417,-67.2456,-1.0,NaN
118440672,2011-10-13T12:32:00Z,43.5317,-67.2809,-1.0,NaN
118440672,2011-10-13T14:39:00Z,43.5385,-67.3054,-1.0,NaN
118440672,2011-10-13T18:15:00Z,43.5966,-67.3609,-1.0,NaN
118440672,2011-10-13T22:15:00Z,43.6345,-67.4117,-1.0,NaN
118440672,2011-10-13T23:09:00Z,43.6366,-67.4267,-1.0,NaN
118440672,2011-10-14T00:32:00Z,43.6392,-67.4483,-1.0,NaN
118440672,2011-10-14T02:02:00Z,43.6486,-67.4684,-1.0,NaN
118440672,2011-10-14T03:01:00Z,43.6542,-67.4787,-1.0,NaN
118440672,2011-10-14T04:02:00Z,43.6645,-67.4843,-1.0,NaN
118440672,2011-10-14T04:31:00Z,43.6704,-67.4875,-1.0,NaN
118440672,2011-10-14T06:01:00Z,43.6892,-67.5029,-1.0,NaN
118440672,2011-10-14T06:32:00Z,43.6937,-67.5088,-1.0,NaN
118440672,2011-10-14T10:15:00Z,43.694,-67.5496,-1.0,NaN
118440672,2011-10-14T10:31:00Z,43.6882,-67.5552,-1.0,NaN
118440672,2011-10-14T11:02:00Z,43.6821,-67.5611,-1.0,NaN
118440672,2011-10-14T11:32:00Z,43.6759,-67.567,-1.0,NaN
118440672,2011-10-14T12:08:00Z,43.6692,-67.5721,-1.0,NaN
118440672,2011-10-14T12:32:00Z,43.6633,-67.5772,-1.0,NaN
118440672,2011-10-14T13:02:00Z,43.6574,-67.583,-1.0,NaN
118440672,2011-10-14T13:31:00Z,43.6525,-67.5891,-1.0,NaN
118440672,2011-10-14T14:09:00Z,43.6489,-67.5961,-1.0,NaN
118440672,2011-10-14T14:39:00Z,43.6473,-67.6029,-1.0,NaN
118440672,2011-10-14T15:01:00Z,43.6463,-67.6091,-1.0,NaN
118440672,2011-10-14T16:02:00Z,43.6478,-67.6236,-1.0,NaN
118440672,2011-10-14T16:31:00Z,43.6504,-67.6308,-1.0,NaN
118440672,2011-10-14T17:16:00Z,43.6542,-67.6386,-1.0,NaN
118440672,2011-10-14T17:39:00Z,43.6581,-67.6458,-1.0,NaN
118440672,2011-10-14T18:01:00Z,43.6616,-67.6532,-1.0,NaN
118440672,2011-10-14T18:32:00Z,43.666,-67.6608,-1.0,NaN
118440672,2011-10-14T19:09:00Z,43.6697,-67.6683,-1.0,NaN
118440672,2011-10-14T19:45:00Z,43.6748,-67.6759,-1.0,NaN
118440672,2011-10-14T20:32:00Z,43.6822,-67.6961,-1.0,NaN
118440672,2011-10-14T21:01:00Z,43.6845,-67.705,-1.0,NaN
118440672,2011-10-14T21:32:00Z,43.6875,-67.7162,-1.0,NaN
118440672,2011-10-14T22:02:00Z,43.6906,-67.7275,-1.0,NaN
118440672,2011-10-14T22:38:00Z,43.6923,-67.7386,-1.0,NaN
118440672,2011-10-14T23:16:00Z,43.6928,-67.7492,-1.0,NaN
118440672,2011-10-15T00:08:00Z,43.6938,-67.7698,-1.0,NaN
118440672,2011-10-15T00:32:00Z,43.6941,-67.7778,-1.0,NaN
118440672,2011-10-15T01:02:00Z,43.6948,-67.7856,-1.0,NaN
118440672,2011-10-15T02:09:00Z,43.7005,-67.7988,-1.0,NaN
118440672,2011-10-15T02:39:00Z,43.7052,-67.8043,-1.0,NaN
118440672,2011-10-15T03:01:00Z,43.7102,-67.8095,-1.0,NaN
118440672,2011-10-15T03:39:00Z,43.7161,-67.8126,-1.0,NaN
118440672,2011-10-15T04:02:00Z,43.7231,-67.8148,-1.0,NaN
118440672,2011-10-15T04:31:00Z,43.7317,-67.8173,-1.0,NaN
118440672,2011-10-15T05:02:00Z,43.7408,-67.8189,-1.0,NaN
118440672,2011-10-15T05:32:00Z,43.7493,-67.8205,-1.0,NaN
118440672,2011-10-15T06:01:00Z,43.7594,-67.8223,-1.0,NaN
118440672,2011-10-15T07:02:00Z,43.784,-67.8243,-1.0,NaN
118440672,2011-10-15T07:31:00Z,43.7941,-67.8247,-1.0,NaN
118440672,2011-10-15T08:02:00Z,43.8029,-67.8252,-1.0,NaN
118440672,2011-10-15T08:39:00Z,43.8124,-67.8253,-1.0,NaN
118440672,2011-10-15T09:01:00Z,43.8218,-67.8237,-1.0,NaN
118440672,2011-10-15T09:33:00Z,43.8303,-67.8202,-1.0,NaN
118440672,2011-10-15T10:09:00Z,43.8385,-67.8159,-1.0,NaN
118440672,2011-10-15T10:31:00Z,43.8443,-67.8113,-1.0,NaN
118440672,2011-10-15T11:32:00Z,43.8521,-67.7983,-1.0,NaN
118440672,2011-10-15T12:03:00Z,43.8554,-67.7895,-1.0,NaN
118440672,2011-10-15T12:32:00Z,43.8585,-67.7812,-1.0,NaN
118440672,2011-10-15T13:09:00Z,43.8611,-67.7712,-1.0,NaN
118440672,2011-10-15T14:02:00Z,43.8639,-67.7523,-1.0,NaN
118440672,2011-10-15T14:39:00Z,43.8659,-67.7431,-1.0,NaN
118440672,2011-10-15T15:15:00Z,43.8695,-67.7342,-1.0,NaN
118440672,2011-10-15T15:32:00Z,43.8743,-67.7234,-1.0,NaN
118440672,2011-10-15T16:31:00Z,43.8873,-67.6997,-1.0,NaN
118440672,2011-10-15T17:02:00Z,43.8944,-67.6868,-1.0,NaN
118440672,2011-10-15T17:45:00Z,43.9014,-67.6731,-1.0,NaN
118440672,2011-10-15T18:32:00Z,43.9144,-67.6449,-1.0,NaN
118440672,2011-10-15T19:02:00Z,43.9199,-67.6312,-1.0,NaN
118440672,2011-10-15T19:38:00Z,43.924,-67.6193,-1.0,NaN
118440672,2011-10-15T20:02:00Z,43.9278,-67.6078,-1.0,NaN
118440672,2011-10-15T21:01:00Z,43.93,-67.5916,-1.0,NaN
118440672,2011-10-15T21:32:00Z,43.9305,-67.5878,-1.0,NaN
118440672,2011-10-15T22:15:00Z,43.9303,-67.5872,-1.0,NaN
118440672,2011-10-15T22:31:00Z,43.9295,-67.5887,-1.0,NaN
118440672,2011-10-15T23:16:00Z,43.9284,-67.5925,-1.0,NaN
118440672,2011-10-15T23:32:00Z,43.928,-67.5976,-1.0,NaN
118440672,2011-10-16T01:31:00Z,43.9329,-67.6211,-1.0,NaN
118440672,2011-10-16T02:09:00Z,43.9367,-67.6243,-1.0,NaN
118440672,2011-10-16T02:32:00Z,43.9413,-67.6245,-1.0,NaN
118440672,2011-10-16T03:32:00Z,43.9545,-67.6174,-1.0,NaN
118440672,2011-10-16T04:38:00Z,43.9683,-67.6031,-1.0,NaN
118440672,2011-10-16T06:08:00Z,43.9902,-67.5674,-1.0,NaN
118440672,2011-10-16T07:02:00Z,44.0066,-67.5446,-1.0,NaN
118440672,2011-10-16T07:45:00Z,44.0134,-67.5342,-1.0,NaN
